ds,water_area_km2,Rainfall,Average_Temperature,Max_Temperature,Average_Humidity,Max_Humidity,Average_Wind_Speed,Max_Wind_Speed,mean_ndwi,month,day_of_year,month_sin,month_cos,day_sin,day_cos,lag1,lag3,lag7,lag14,rolling_avg_7,rolling_std_7,expanding_mean,month_year,monthly_mean,monthly_max,y
2020-01-26,9.061155580843812,0.0,26.4875,32.3,71.66666666666667,87,14.829166666666666,19.4,-0.4709357699310826,1,26,0.49999999999999994,0.8660254037844387,0.4327755925504312,0.901501684131884,9.736571406551343,8.944068110739554,11.09959447522786,10.8304729148842,10.911888221488303,2.695070881328701,9.769541655674377,2020-01,9.675825232379793,10.4331825059745,2.2039966605795067
2020-01-31,10.4331825059745,0.0,27.620833333333337,34.1,62.41666666666666,85,13.608333333333334,16.6,-0.4834000379302222,1,31,0.49999999999999994,0.8660254037844387,0.5086709438521044,0.8609610158889943,9.061155580843812,10.204148557789756,10.49840046115196,10.747551947826906,10.902571370748669,2.696850686154712,9.778758889706323,2020-01,9.675825232379793,10.4331825059745,2.3449913534356113
2020-02-10,10.454985005434516,0.0,27.808333333333337,33.9,56.66666666666666,77,17.120833333333334,23.2,-0.4655891057244543,2,41,0.8660254037844386,0.5000000000000001,0.6486295610349814,0.7611042586607747,10.4331825059745,9.736571406551343,16.756233467523078,7.995491203536926,10.00239301902173,0.8063030754887496,9.788022261154655,2020-02,10.614146886210996,10.789702741627648,2.3470788996356213
2020-02-15,10.789702741627648,0.0,27.4875,32.9,68.29166666666667,81,12.6625,23.7,-0.4394984920422727,2,46,0.8660254037844386,0.5000000000000001,0.7116566222817746,0.702527474169157,10.454985005434516,9.061155580843812,11.182639965818632,7.9657177124581136,9.946259129851589,0.719440123353863,9.801558483863749,2020-02,10.614146886210996,10.789702741627648,2.378592230385261
2020-02-20,10.597752911570822,0.0,28.53333333333333,35.0,60.125,80,18.28333333333333,21.9,-0.4087605811374321,2,51,0.8660254037844386,0.5000000000000001,0.7694148268839378,0.6387494220515272,10.789702741627648,10.4331825059745,8.944068110739554,10.261530179225064,10.182499815684627,0.5965112773282271,9.81217440956651,2020-02,10.614146886210996,10.789702741627648,2.3606419901142224
2020-03-01,10.05795996064477,0.0,28.329166666666666,35.3,66.29166666666667,86,14.075000000000005,22.6,-0.3516297425127998,3,61,1.0,6.123233995736766e-17,0.8674563547295968,0.49751328890718066,10.597752911570822,10.454985005434516,10.204148557789756,11.143642383602849,10.161615730378202,0.5981837393593386,9.815408429975435,2020-03,10.33017201773983,11.553523089152492,2.308364357889474
2020-03-11,10.905020811707496,0.9,27.837499999999995,31.7,77.29166666666667,91,8.616666666666667,15.8,-0.2410980181844741,3,71,1.0,6.123233995736766e-17,0.9398560579418954,0.3415707691678556,10.05795996064477,10.789702741627648,9.736571406551343,13.34361000814688,10.328537073971939,0.6223466356330114,9.829559240127798,2020-03,10.33017201773983,11.553523089152492,2.3892233090243047
2020-03-16,8.77773629613707,3.9,28.370833333333337,33.0,74.375,85,12.566666666666668,22.1,-0.371421310240989,3,76,1.0,6.123233995736766e-17,0.9657399376548549,0.2595117970697999,10.905020811707496,10.597752911570822,9.061155580843812,11.09959447522786,10.288048604728118,0.720086105929928,9.816074330589455,2020-03,10.33017201773983,11.553523089152492,2.1722185505023455
2020-03-21,10.356619931057317,1.9,27.758333333333336,31.0,81.83333333333333,99,8.012500000000001,17.2,-0.2776659231271578,3,81,1.0,6.123233995736766e-17,0.9844738167520922,0.1755314904214282,8.77773629613707,10.05795996064477,10.4331825059745,10.49840046115196,10.277111094025662,0.7180929342409832,9.822916679962468,2020-03,10.33017201773983,11.553523089152492,2.337625923081093
2020-03-31,11.553523089152492,0.6,27.995833333333337,31.8,77.54166666666667,94,9.195833333333333,17.4,-0.2152632864170828,3,91,1.0,6.123233995736766e-17,0.9999907397361901,0.004303538296244289,10.356619931057317,10.905020811707496,10.454985005434516,16.756233467523078,10.434045105985374,0.8678647395971665,9.844549260077342,2020-03,10.33017201773983,11.553523089152492,2.4469904206851933
2020-04-05,10.30653378172487,0.9,28.05416666666667,31.6,80.79166666666667,98,7.162499999999999,12.0,-0.2995862413625175,4,96,0.8660254037844387,-0.49999999999999983,0.9966589017541702,-0.08167639533042241,11.553523089152492,8.77773629613707,10.789702741627648,11.182639965818632,10.365020968856404,0.853966402627133,9.850252772690274,2020-04,10.454993480662193,11.333769065966797,2.3327780428326452
2020-04-10,11.333769065966797,3.7,27.941666666666663,31.5,84.45833333333333,99,4.958333333333333,9.5,-0.2826489480269206,4,101,0.8660254037844387,-0.49999999999999983,0.9859481499638304,-0.16705162550211924,10.30653378172487,10.356619931057317,10.597752911570822,8.944068110739554,10.470166133770116,0.9293789933299396,9.868344434803403,2020-04,10.454993480662193,11.333769065966797,2.427786683088374
2020-04-15,10.780608865649652,3.9,27.09999999999999,30.9,85.625,99,5.520833333333333,13.0,-0.3309669001630559,4,106,0.8660254037844387,-0.49999999999999983,0.9679377830240642,-0.25119006388481935,11.333769065966797,11.553523089152492,10.05795996064477,10.204148557789756,10.573401691627955,0.9159994156865399,9.879335572524441,2020-04,10.454993480662193,11.333769065966797,2.3777490458570156
2020-04-20,10.92777651972608,2.6,28.620833333333337,34.1,81.58333333333333,99,6.366666666666667,11.8,-0.4339545768784347,4,111,0.8660254037844387,-0.49999999999999983,0.9427611433904207,-0.3334687789181868,10.780608865649652,10.30653378172487,10.905020811707496,9.736571406551343,10.576652507059181,0.9174117469461722,9.89181701237208,2020-04,10.454993480662193,11.333769065966797,2.391307853289739
2020-04-25,8.926279170243562,2.0,28.5625,31.2,84.04166666666667,95,9.125,13.5,-0.3013899953443558,4,116,0.8660254037844387,-0.49999999999999983,0.9106046300942163,-0.4132786077829042,10.92777651972608,11.333769065966797,8.77773629613707,9.061155580843812,10.597872917645825,0.8693241011253379,9.880457743641156,2020-04,10.454993480662193,11.333769065966797,2.188999642913068
2020-05-05,10.050477236136157,1.4,28.325,31.4,82.45833333333333,93,10.904166666666669,16.6,-0.2940791662751519,5,126,0.49999999999999994,-0.8660254037844387,0.8263541987239096,-0.5631507242749186,8.926279170243562,10.780608865649652,10.356619931057317,10.4331825059745,10.5541382469428,0.8909167876810289,9.882434714484122,2020-05,10.050477236136157,10.050477236136157,2.3076201205553315
2020-06-04,9.422431856758378,0.1,28.366666666666664,30.2,76.875,86,17.933333333333334,21.4,-0.4912788114109693,6,156,1.2246467991473532e-16,-1.0,0.440518784350495,-0.8977433935342337,10.050477236136157,10.92777651972608,11.553523089152492,10.454985005434516,10.24969664231507,0.8559198552608849,9.87714732531486,2020-06,8.279449985750082,9.422431856758378,2.2430932152238436
2020-06-09,9.026113114658008,2.2,28.258333333333336,29.7,82.95833333333333,88,18.85833333333333,23.4,-0.3415886668967435,6,161,1.2246467991473532e-16,-1.0,0.36171373072976765,-0.9322892131745133,9.422431856758378,8.926279170243562,10.30653378172487,10.789702741627648,10.066779404162661,0.9708508268887259,9.867476482011941,2020-06,8.279449985750082,9.422431856758378,2.2001218345256945
2020-06-14,7.464699614151778,3.1,28.23333333333333,29.8,81.79166666666667,89,19.575,22.6,-0.2367798370934107,6,166,1.2246467991473532e-16,-1.0,0.28023067519921585,-0.9599326896597447,9.026113114658008,10.050477236136157,11.333769065966797,10.597752911570822,9.514055196760518,1.2029364109509473,9.840478989114636,2020-06,8.279449985750082,9.422431856758378,2.0101851922916723
2020-06-19,7.204555357432166,3.8,28.241666666666664,29.5,82.625,91,20.58333333333333,25.8,-0.2602923682446034,6,171,1.2246467991473532e-16,-1.0,0.19667288979357647,-0.980469160361632,7.464699614151778,9.422431856758378,10.780608865649652,10.05795996064477,9.003190409872305,1.3282248523909632,9.81119094876261,2020-06,8.279449985750082,9.422431856758378,1.9747135158792568
2020-08-18,7.641649157940074,2.2,27.370833333333337,29.2,83.45833333333333,91,16.7375,20.0,-0.3213666309972887,8,231,-0.8660254037844384,-0.5000000000000004,-0.7412220108485957,-0.6712599575675315,7.204555357432166,9.026113114658008,10.92777651972608,10.905020811707496,8.533743643902875,1.0948507185130232,9.787349830182142,2020-08,8.46051935584884,8.928926606787584,2.0336134395621013
2020-08-23,8.810982302818863,2.1,27.40416666666667,29.2,84.08333333333333,91,15.245833333333332,19.4,-0.4012671281917665,8,236,-0.8660254037844384,-0.5000000000000004,-0.7961828637826154,-0.6050560696488494,7.641649157940074,7.464699614151778,8.926279170243562,8.77773629613707,8.517272662842204,1.0888117879144803,9.776737139667324,2020-08,8.46051935584884,8.928926606787584,2.1759989334848777
2020-08-28,8.928926606787584,1.5,27.616666666666664,29.1,79.91666666666667,84,17.3875,24.1,-0.3721317716416145,8,241,-0.8660254037844384,-0.5000000000000004,-0.8452490573530634,-0.5343725582809785,8.810982302818863,7.204555357432166,10.050477236136157,10.356619931057317,8.357051144363835,0.8899543825501052,9.767620897378295,2020-08,8.46051935584884,8.928926606787584,2.189296187976006
2020-09-27,0.5322763099250344,2.4,27.166666666666668,29.1,83.08333333333333,93,14.554166666666664,18.4,-0.416188666533756,9,271,-1.0,-1.8369701987210297e-16,-0.9988797155850335,-0.04732138832243232,8.928926606787584,7.641649157940074,9.422431856758378,11.553523089152492,7.087028923387643,2.987570999798778,9.66937255070326,2020-09,0.5322763099250344,0.5322763099250344,-0.6305925261258019
2020-10-17,8.122315868855315,2.8,27.308333333333337,28.9,78.70833333333333,84,16.154166666666665,20.9,-0.3014187664648374,10,291,-0.8660254037844386,0.5000000000000001,-0.9562348265919058,0.2926003356333479,0.5322763099250344,8.810982302818863,9.026113114658008,10.30653378172487,6.957915031130116,2.908280180548747,9.653087743525912,2020-10,9.419578696340283,10.71684152382525,2.094615320265452
2020-10-22,10.71684152382525,3.1,27.291666666666668,28.7,83.08333333333333,90,19.8,24.7,-0.4384130144533745,10,296,-0.8660254037844386,0.5000000000000001,-0.9275416835791965,0.3737197147904692,8.122315868855315,8.928926606787584,7.464699614151778,11.333769065966797,7.422506732512041,3.243206779109791,9.664168512070697,2020-10,9.419578696340283,10.71684152382525,2.3718164791911254
2020-11-01,8.893590519912058,0.1,27.241666666666664,29.7,84.66666666666667,97,8.1875,14.4,-0.3529838893395166,11,306,-0.5000000000000004,0.8660254037844384,-0.8498170915275277,0.5270777086423724,10.71684152382525,0.5322763099250344,7.204555357432166,10.780608865649652,7.663797470009169,3.286826672238257,9.656224409058751,2020-11,8.893590519912058,8.893590519912058,2.185330852116163
2020-12-11,10.346815437236948,0.0,26.366666666666664,30.8,75.20833333333333,90,13.316666666666665,15.8,-0.4887920554517013,12,346,-2.4492935982947064e-16,1.0,-0.32126966169236515,0.946987753076075,8.893590519912058,8.122315868855315,7.641649157940074,10.92777651972608,8.050249795623008,3.439284191634312,9.66327125628506,2020-12,11.074119362600886,11.801423287964822,2.33667878610895
2020-12-16,11.801423287964822,1.3,25.804166666666664,29.5,84.5,96,7.2875,11.6,-0.3181052617521892,12,351,-2.4492935982947064e-16,1.0,-0.23867276600594997,0.9711000518829505,10.346815437236948,10.71684152382525,8.810982302818863,8.926279170243562,8.47745565064386,3.7235088565569634,9.684868751554554,2020-12,11.074119362600886,11.801423287964822,2.468220142669391
2021-01-05,9.947167349476532,16.0,25.262500000000003,28.5,90.75,97,8.008333333333333,14.0,-0.3746836747482987,1,5,0.49999999999999994,0.8660254037844387,0.08596479873744647,0.9962981749346078,11.801423287964822,8.893590519912058,8.928926606787584,10.050477236136157,8.622918613885137,3.7637574170605244,9.687491737533772,2021-01,8.074556221816039,9.947167349476532,2.2972878231495297
2021-01-25,8.115729816359098,0.0,25.77916666666667,30.9,70.45833333333333,89,12.55,16.7,-0.4090732619795796,1,25,0.49999999999999994,0.8660254037844387,0.4171936026123168,0.9088176373395029,9.947167349476532,10.346815437236948,0.5322763099250344,9.422431856758378,9.70626911480429,1.3891501477332238,9.67192973831422,2021-01,8.074556221816039,9.947167349476532,2.093804132395073
2021-01-30,6.160771499612486,3.9,26.20833333333333,29.8,82.125,93,13.45,17.9,-0.371880869067188,1,30,0.49999999999999994,0.8660254037844387,0.4937755501599772,0.869589389346611,8.115729816359098,11.801423287964822,8.122315868855315,9.026113114658008,9.426048490626743,1.8748515080827373,9.637506618326949,2021-01,8.074556221816039,9.947167349476532,1.8182020147698819
2021-02-09,9.350221217309809,0.0,26.100000000000005,31.0,65.70833333333333,83,17.995833333333334,25.0,-0.4449870910309032,2,40,0.8660254037844386,0.5000000000000001,0.6354323008901774,0.7721565844991642,6.160771499612486,9.947167349476532,10.71684152382525,7.464699614151778,9.230817018267393,1.7871394690206446,9.634717439676297,2021-02,9.257609296104121,10.34675583707969,2.235400003695532
2021-02-14,8.075850833922862,0.0,26.21666666666667,31.4,78.54166666666667,95,14.316666666666668,21.0,-0.2937393720370138,2,45,0.8660254037844386,0.5000000000000001,0.6994583270516471,0.7146733860429609,9.350221217309809,8.115729816359098,8.893590519912058,7.204555357432166,9.11399706312608,1.8388357617770077,9.6197283376979,2021-02,9.257609296104121,10.34675583707969,2.0888782312264036
2021-02-19,10.34675583707969,3.4,26.441666666666663,30.5,78.79166666666667,94,12.483333333333334,20.0,-0.230593162516168,2,50,0.8660254037844386,0.5000000000000001,0.7583058084785625,0.6518989958787126,8.075850833922862,6.160771499612486,10.346815437236948,7.641649157940074,9.113988548817899,1.83882910223902,9.626652409120583,2021-02,9.257609296104121,10.34675583707969,2.3366730258507125
2021-03-01,10.464747926493322,0.0,26.6125,31.6,76.04166666666667,97,10.55,18.1,-0.3992673758976602,3,60,1.0,6.123233995736766e-17,0.8587639582758029,0.5123714121284237,10.34675583707969,9.350221217309809,11.801423287964822,8.810982302818863,8.923034925750544,1.5617702146129724,9.634558970605232,2021-03,10.051674016920538,11.417730834682809,2.348012269271841
2021-03-11,8.91697556465059,1.8,26.570833333333336,32.0,81.33333333333333,96,7.845833333333334,14.0,-0.332306825103882,3,70,1.0,6.123233995736766e-17,0.9338372288229252,0.35769823883312546,10.464747926493322,8.075850833922862,9.947167349476532,8.928926606787584,8.775864670775409,1.4963473931765439,9.627852583633693,2021-03,10.051674016920538,11.417730834682809,2.187956827959868
2021-03-16,9.951485540630742,3.0,27.516666666666666,32.8,76.16666666666667,88,10.829166666666666,17.9,-0.37411395221338,3,75,1.0,6.123233995736766e-17,0.9611297838723007,0.27609697309746883,8.91697556465059,10.34675583707969,8.115729816359098,0.5322763099250344,9.0381154885285,1.5220168138655406,9.630849185087369,2021-03,10.051674016920538,11.417730834682809,2.29772184159706
2021-03-21,10.088617854748051,5.0,26.675,30.0,84.70833333333333,98,5.229166666666667,13.0,-0.2474151711561465,3,80,1.0,6.123233995736766e-17,0.9813064702716093,0.19245158197082998,9.951485540630742,10.464747926493322,6.160771499612486,8.122315868855315,9.59923639640501,0.8679152385866169,9.635048897653062,2021-03,10.051674016920538,11.417730834682809,2.3114078442839
2021-03-26,11.417730834682809,4.4,27.179166666666664,32.2,76.70833333333333,92,7.8875,15.4,-0.3935548823214617,3,85,1.0,6.123233995736766e-17,0.994217906893952,0.10738134666416309,10.088617854748051,8.91697556465059,9.350221217309809,10.71684152382525,9.89459491317258,1.091933915648647,9.651255097080607,2021-03,10.051674016920538,11.417730834682809,2.4351674843690403
2021-03-31,9.470486380317716,0.0,28.633333333333336,31.4,76.04166666666667,87,13.6875,16.6,-0.2414557372847768,3,90,1.0,6.123233995736766e-17,0.9997685019798909,0.021516097436222254,11.417730834682809,9.951485540630742,8.075850833922862,8.893590519912058,10.09382856265756,0.7903688747548426,9.649626550082743,2021-03,10.051674016920538,11.417730834682809,2.24818026705304
2021-04-05,7.571265631798117,0.0,28.995833333333337,32.2,77.625,93,11.608333333333334,16.3,-0.2926352264491142,4,95,0.8660254037844387,-0.49999999999999983,0.9979171608653922,-0.06450844944931623,9.470486380317716,10.088617854748051,10.34675583707969,10.346815437236948,9.69732996190305,1.2211313948059908,9.631069756169486,2021-04,8.280624654728786,8.989983677659456,2.0243602452574754
2021-04-10,8.989983677659456,5.8,27.51666666666667,31.5,79.58333333333333,96,7.479166666666667,12.2,-0.3526686491475603,4,100,0.8660254037844387,-0.49999999999999983,0.9886775902323405,-0.1500553983446526,7.571265631798117,11.417730834682809,10.464747926493322,11.801423287964822,9.486649354926783,1.1935713570800202,9.62539642804108,2021-04,8.280624654728786,8.989983677659456,2.196111033983491
2021-06-19,10.61551992202507,0.3,27.8125,29.5,83.45833333333333,89,16.295833333333334,21.3,-0.470415714493688,6,170,1.2246467991473532e-16,-1.0,0.21352091543979612,-0.9769384927771817,8.989983677659456,9.470486380317716,8.91697556465059,9.947167349476532,9.729298548837422,1.2305382032161005,9.634081721847958,2021-06,10.61551992202507,10.61551992202507,2.3623170748341757
2021-07-19,9.528143205426382,0.0,27.60833333333333,29.0,81.33333333333333,87,22.741666666666664,27.4,-0.4284879741299715,7,200,-0.4999999999999998,-0.8660254037844388,-0.2967128192734901,-0.9549667548552553,10.61551992202507,7.571265631798117,9.951485540630742,8.115729816359098,9.668821072379657,1.2281991799782586,9.633160517357334,2021-07,9.528143205426382,9.528143205426382,2.254249862946162
2021-09-22,9.75290475910333,0.8,27.758333333333336,29.5,80.5,90,16.729166666666668,19.5,-0.3796385607313882,9,265,-1.0,-1.8369701987210297e-16,-0.9886775902323404,-0.15005539834465262,9.528143205426382,8.989983677659456,10.088617854748051,6.160771499612486,9.620862058716126,1.2155643142960892,9.63419279530342,2021-09,9.75290475910333,9.75290475910333,2.277565165675144
2021-10-22,12.56887934515908,10.8,26.070833333333336,29.1,87.0,98,8.462499999999999,11.7,-0.296757462096413,10,295,-0.8660254037844386,0.5000000000000001,-0.9338372288229252,0.35769823883312546,9.75290475910333,10.61551992202507,11.417730834682809,9.350221217309809,9.785311845927023,1.5350538540317982,9.659275586327828,2021-10,12.56887934515908,12.56887934515908,2.5312238662936486
2021-11-11,10.433509659079874,8.0,25.941666666666663,28.2,85.54166666666667,95,10.595833333333331,16.9,-0.166728048570967,11,315,-0.5000000000000004,0.8660254037844384,-0.7583058084785625,0.6518989958787125,12.56887934515908,9.528143205426382,9.470486380317716,8.075850833922862,9.9228866000359,1.54525616264049,9.665836892029118,2021-11,11.764549420077696,13.095589181075516,2.3450227099249386
2021-11-21,13.095589181075516,0.0,26.808333333333337,29.0,74.79166666666667,90,9.7625,12.6,-0.489439564697373,11,325,-0.5000000000000004,0.8660254037844384,-0.6354323008901775,0.7721565844991641,10.433509659079874,9.75290475910333,7.571265631798117,10.34675583707969,10.712075678504101,1.5547285040340635,9.694658339836229,2021-11,11.764549420077696,13.095589181075516,2.5722754705385986
2021-12-01,16.30268481719588,2.1,26.125,31.3,83.66666666666667,98,7.045833333333333,16.4,-0.3474920091175855,12,335,-2.4492935982947064e-16,1.0,-0.4937755501599774,0.8695893893466109,13.095589181075516,12.56887934515908,8.989983677659456,10.464747926493322,11.756747269866448,2.4205034900887274,9.749725227147561,2021-12,10.919829384949805,16.30268481719588,2.791329807573867
2021-12-11,11.77058351404359,0.2,27.275,31.8,75.83333333333333,91,14.875,20.7,-0.3728822896676305,12,345,-2.4492935982947064e-16,1.0,-0.33752289959411347,0.941317317512847,16.30268481719588,10.433509659079874,10.61551992202507,8.91697556465059,11.921756354440522,2.368551542942027,9.766426535303726,2021-12,10.919829384949805,16.30268481719588,2.465603497277225
2021-12-16,9.081280398015275,2.9,26.258333333333336,30.6,82.25,95,11.566666666666668,15.6,-0.1540798847404186,12,350,-2.4492935982947064e-16,1.0,-0.2553532951161881,0.9668478136052773,11.77058351404359,13.095589181075516,9.528143205426382,9.951485540630742,11.85791881052465,2.448489724886288,9.760810583358737,2021-12,10.919829384949805,16.30268481719588,2.206215196770247
2021-12-21,8.310163861046885,2.0,26.079166666666666,29.7,80.04166666666667,94,13.4375,17.9,-0.2500608131789445,12,355,-2.4492935982947064e-16,1.0,-0.1712931441814778,0.9852201067560606,9.081280398015275,16.30268481719588,9.75290475910333,10.088617854748051,11.651812967945158,2.702737356017886,9.749016707567584,2021-12,10.919829384949805,16.30268481719588,2.1174793284138262
2021-12-26,8.586181015143657,0.0,25.641666666666666,31.1,70.0,89,12.345833333333331,17.9,-0.3288957464411918,12,360,-2.4492935982947064e-16,1.0,-0.0859647987374467,0.9962981749346077,8.310163861046885,11.77058351404359,12.56887934515908,11.417730834682809,11.08285606365724,2.890208761518513,9.739639000370618,2021-12,10.919829384949805,16.30268481719588,2.1501540533378147
2021-12-31,11.468082704253549,2.5,25.7625,30.4,82.54166666666667,93,12.441666666666668,17.1,-0.4611225754824853,12,365,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0,8.586181015143657,9.081280398015275,10.433509659079874,9.470486380317716,11.230652212967765,2.8778951512688553,9.753466550001681,2021-12,10.919829384949805,16.30268481719588,2.439567760608781
2022-01-15,9.56966583214686,0.0,27.120833333333337,32.0,79.625,98,8.8375,15.8,-0.3909482650749601,1,15,0.49999999999999994,0.8660254037844387,0.255353295116187,0.9668478136052775,11.468082704253549,8.310163861046885,13.095589181075516,7.571265631798117,10.726948877406528,2.8047147662655956,9.75200781414569,2022-01,11.577992471516207,13.586319110885556,2.258598287629209
2022-01-30,13.586319110885556,1.1,26.679166666666664,30.3,81.75,96,11.133333333333336,19.0,-0.2032506338587171,1,30,0.49999999999999994,0.8660254037844387,0.4937755501599772,0.869589389346611,9.56966583214686,8.586181015143657,16.30268481719588,8.989983677659456,10.33889663364791,1.9677239209847754,9.782199241679075,2022-01,11.577992471516207,13.586319110885556,2.6090633394440483
2022-02-14,10.140043996532484,1.0,26.59583333333333,31.2,73.16666666666667,94,14.604166666666666,20.7,-0.2269146038674487,2,45,0.8660254037844386,0.5000000000000001,0.6994583270516471,0.7146733860429609,13.586319110885556,11.468082704253549,11.77058351404359,10.61551992202507,10.105962416860608,1.863761035184528,9.784994903826368,2022-02,10.140043996532484,10.140043996532484,2.316492338048342
